date,title,content,position,loss_ratio
2022-12-28,"['贸易顺差延续烘托出中国出口竞争新矩阵', '银保监会：多渠道增加居民安全稳定的财产性收入 改善居民家庭资产负债表', '确保产业链供应链安全稳定']","['在逆风中砥砺前行，克险阻而执着向前。海关发布的最新统计数据显示，今年前11个月，我国货物进出口总值38.34万亿元人民币，比去年同期增长8.6%。其中，出口21.84万亿元，增长11.9%…', '据银保监会官网12月27日消息，近日，银保监会党委书记、主席郭树清主持召开党委(扩大)会议，深入学习中央经济工作会议和中央农村工作会议精神，结合银行保险监管工作实际，进一步研究具体贯彻落实…', '做好明年经济工作、推动产业结构优化升级，要求我们在谋划和实施产业政策时坚持系统观念、底线思维，更好统筹发展和安全，实现高质量发展和高水平安全的良性互动   攻克“零配重”巨型转轮技术，白鹤…']",167,0.0029938638534393
2022-09-09,"['李克强主持召开国务院常务会议：促进消费发挥主拉动作用 用好专项债补短板', '国家统计局：8月CPI同比上涨2.5% PPI同比上涨2.3%', '充分发挥稳外贸、扩内需在稳增长中的作用', '增加居民财产性收入 资本市场将发挥更重要作用', '商务部：推动更多外资项目早日落地投产达产', '多地出台汽车、家电等领域促消费举措 扩内需政策持续挖掘新发力点', '国务院部署加力支持就业创业政策 拓展就业空间培育壮大市场主体和经济新动能']","['国务院总理李克强9月7日主持召开国务院常务会议，部署加力支持就业创业的政策，拓展就业空间，培育壮大市场主体和经济新动能；决定对部分领域设备更新改造贷款阶段性财政贴息和加大社会服务业信贷支持，…', '央广网北京9月9日消息 9日，国家统计局发布2022年8月份全国CPI（居民消费价格指数）和PPI（工业生产者出厂价格指数）数据。对此，国家统计局城市司首席统计师董莉娟进行了解读。 CPI环比…', '海关总署公布的数据显示，8月份，我国进出口总值3.71万亿元，增长8.6%。其中，出口2.12万亿元，增长11.8%；进口1.59万亿元，增长4.6%；贸易顺差5359.1亿元，扩大40.…', '让普通居民共享经济发展的成果，在高质量发展中促进共同富裕，是资本市场改革发展的题中应有之义。   近年来，资本市场在扩大直接融资比重、提升服务实体经济能力的同时，着重加强投资端建设，改变了…', '“目前，重点外资项目总体进展良好，半数前期项目顺利转入在建或投产，超三成在建项目实现投产，六成投产项目实现全部投产。”商务部新闻发言人束珏婷9月8日在商务部例行新闻发布会上介绍，重点外资项…', '消费已经成为我国经济增长的第一拉动力。数据显示，最终消费的支出对经济增长的贡献率超过60%。近期，不少地方出台的稳增长接续政策将促消费作为“重头戏”，各地大力促进汽车、家电消费，挖掘线上消…', '□ 决定对部分领域设备更新改造贷款阶段性财政贴息和加大社会服务业信贷支持\xa0   □ 部署阶段性支持企业创新的减税政策，激励企业增加投入提升创新能力   □ 依法盘活地方2019年以来结存的…']",168,0.0030032081332908
2021-04-19,"['一季度央企累盈4152.9亿 2020年完成战略性新兴产业投资1.16万亿', '一季度社消零售总额10.5万亿 全年经济有望保持稳中向好态势', '央行：数字人民币目前发展重点是推进国内使用', '“五一”火车票销量达315万张', '一季度人均工资性收入增长12.4%', '24.93万亿！一季度GDP同比大涨18.3%']","['今年以来，央企延续了去年下半年以来的恢复性增长态势，生产运行平稳有序，经营效益再创新高，呈现出稳中上升、稳中加固、稳中向好发展态势，实现首季“开门红”。 日前，国资委发布的数据显示，一季度中央…', '4月16日，国新办举行一季度国民经济运行情况新闻发布会透露，初步核算，一季度国内生产总值249310亿元，按可比价格计算，同比增长18.3%，我国经济恢复稳定。 统计数据显示，一季度，农业（种…', '4月18日，博鳌亚洲论坛2021年会举行“数字支付与数字货币”分论坛，博鳌亚洲论坛副理事长、人民银行前行长周小川，人民银行新任副行长李波出席并就数字人民币使用、多国央行数字货币互操作以及加密资…', '根据车票预售15天的期限规定，4月17日开始，5月1日的火车票即可通过铁路12306网站和车站售票窗口购买了。鉴于今年“五一”假期长达5天，民众补偿式出游的热情一触即发，“五一”首日火车票销售…', '一季度居民“钱袋子”报告日前出炉。国家统计局日前发布报告显示， 居民收入继续增加，一季度，全国居民人均可支配收入9730元，同比名义增长13.7%，两年平均名义增长7.0%；扣除价格因素同比实…', '4月16日，国家统计局发布消息，初步核算，今年一季度国内生产总值（GDP）249310亿元，按可比价格计算，同比增长18.3%，环比增长0.6%，相比2019年一季度增长10.3%，两年平均…']",169,0.0030050554468793
2022-11-24,"['人力资源社会保障部：个人养老金各项准备工作基本完成', '前三季度市场规模超过五万亿元 信息消费展现蓬勃生机', '加大金融支持力度 有助于稳住经济大盘', '筑牢实体经济“压舱石” 以现代化产业体系塑造发展新动能', '支持房地产市场平稳健康发展“金融16条”发布', '国常会：加大金融对实体经济支持力度', '国务院常务会议要求稳定和扩大消费，支持平台经济持续健康发展 适时适度降准 保持流动性合理充裕']","['人力资源社会保障部副部长李忠11月23日在2022金融街论坛年会上表示，目前，个人养老金各项准备工作基本完成，即将启动实施。   李忠表示，个人养老金制度的实施涉及政府、多个金融监管部门和…', '前三季度，市场规模超过五万亿元   信息消费展现蓬勃生机   家居企业个性化全屋定制系统，备受消费者青睐；主打专业电竞的新款高性能便携式计算机，销量表现创新高；物流企业推出数智化供应链兴农…', '稳住经济大盘，改善小微企业生存状态至关重要。近日，人民银行、银保监会、财政部、发改委、工信部、市场监管总局等六部门联合印发《关于进一步加大对小微企业贷款延期还本付息支持力度的通知》(以下简…', '党的二十大报告指出，“没有坚实的物质技术基础，就不可能全面建成社会主义现代化强国。”并对“建设现代化产业体系”做出了明确规划。   《党的二十大报告辅导读本》指出，建设现代化产业体系是推动…', '11月23日，人民银行  \xa0、银保监会发布《关于做好当前金融支持房地产市场平稳健康发展工作的通知》(下称“通知”)，明确因城施策支持刚性和改善性住房需求，保持房地产融资合理适度，维护住房消费者…', '国务院总理李克强11月22日主持召开国务院常务会议，部署抓实抓好稳经济一揽子政策和接续措施全面落地见效，巩固经济回稳向上基础；决定向地方派出督导工作组，促前期已出台政策措施切实落地。 会议指…', '据央视《新闻联播》报道，国务院总理李克强11月22日主持召开国务院常务会议，部署抓实抓好稳经济一揽子政策和接续措施全面落地见效，巩固经济回稳向上基础；决定向地方派出督导工作组，促前期已出台政策…']",170,0.0030102956431481
2023-11-28,"['普惠金融—小微指数：小微企业融资成本继续下降', '央行：中国经济持续恢复向好、总体回升态势更趋明显', '278.3万亿元、同比增长4.9% 物流业向好态势为经济发展注入更多信心', '今年前10个月中国新增减税降费及退税缓费超1.6万亿元', '国家医保局：1至10月基本医疗保险基金总收入26187.73亿元', '中国货币政策执行报告强调汇率政策 “三个坚决”', '我国工业企业利润连续3个月正增长']","['近日，由新华指数金融经贸研究中心运营的“普惠金融—小微指数”结果显示，2023年三季度，小微企业融资成本继续下降，金融服务可得性有所增加，服务效率持续加强。据数据预测，2023年四季度，融…', '中宏网11月28日电\xa0 28日，中国人民银行官网刊登了中国人民银行行长潘功胜在香港金融管理局—国际清算银行高级别会议上的讲话，潘功胜在讲话中指出，中国经济持续恢复向好、总体回升的态势更趋明…', '央视网消息：中国物流与采购联合会今天(11月28日)公布今年1—10月份物流运行数据。数据显示，10月份，物流总额增速企稳回升，物流需求结构化升级持续推进，物流需求呈现恢复向好态势，新动能…', '中新社北京11月27日电 今年以来，中国陆续公布了一系列减税降费政策。国家税务总局27日公布的数据显示，今年1-10月，全国新增减税降费及退税缓费16607亿元(人民币，下同)。   其中…', '中新网11月27日电 据国家医保局网站消息，国家医保局公布2023年1—10月基本医疗保险和生育保险主要指标，基本医疗保险基金(含生育保险)总收入26187.73亿元。其中，职工基本医疗保…', '中新社北京11月27日电 中国央行27日对外发布的2023年第三季度中国货币政策执行报告称，要坚决对市场顺周期行为进行纠偏，坚决对扰乱市场秩序行为进行处置，坚决防范汇率超调风险，防止形成单…', '11月27日，国家统计局发布工业企业利润数据：10月，全国规模以上工业企业利润同比增长2.7%，连续3个月实现正增长，工业企业效益持续改善。 工业企业累计营收转为增长。工业生产稳定增长，产品…']",171,0.0030104302063829
2023-03-30,"['破困境稳预期 央地密集出招力挺民企', '中央预算集中向社会公开——财政支出在阳光下运行', '今年1-2月份物流运行数据公布：物流需求恢复加快', '以结构转型推动高质量发展', '持续提升利用外资水平', '韩正：无论国际形势如何变幻，中国开放的大门只会越开越大', '李强：加快建设中国特色自由贸易港 在深化改革开放中增进民生福祉']","['提振民营企业信心、稳定民营企业预期、促进民营经济发展，是今年经济工作的重中之重，也是促进疫后经济复苏回暖的关键一招。   近期发改委、财政部、工信部、网信办等部委接连发声，多地相继出台促进…', '3月28日，2023年中央预算集中向社会公开。各部门收支情况、绩效目标、“三公”经费等社会关注度较高的问题，都能在其中找到答案。 预算公开是提高资源配置使用效率、强化预算约束力、提升预算管理水…', '中国物流与采购联合会今天（29日）公布今年前两个月的物流运行数据。数据显示，随着稳经济政策效果持续显现，物流需求加快恢复，多个领域物流总额呈现积极变化。 今年1-2月份，我国社会物流总额为5…', '迟福林 党的二十大报告提出，“高质量发展是全面建设社会主义现代化国家的首要任务”。面对世界百年未有之大变局，我国作为具有巨大发展潜力的经济大国，实现高质量发展，关键是抓住机遇、应对挑战，通过结…', '中国利用外资的政策不会变，将以更大力度吸引和利用外资，这是近日举办的“投资中国年”招商引资活动启动仪式上热议的关键点之一。继去年年底的中央经济工作会议后，今年的《政府工作报告》也对进一步吸引和…', '3月27日、29日，中国国家副主席韩正在北京分别会见了来华出席中国发展高层论坛2023年年会的汇丰集团行政总裁祈耀年、太古集团行政总裁施铭伦、雅培公司董事长罗赋德、安联集团董事会主席贝特、施耐…', '新华社海口3月29日电 3月29日，中共中央政治局常委、国务院总理李强在海南调研  \xa0。他强调，要坚持以习近平新时代中国特色社会主义思想为指导，深入贯彻党的二十大精神，坚持改革开放，高质量高标…']",172,0.0030117858714387
2023-04-28,"['中共中央政治局召开会议 分析研究当前经济形势和经济工作', '一季度全国新设民营企业203.9万户同比增长10.7%', '促进更高水平开放型经济新体制基本形成', '社会主义市场经济体制更加完善', '持续发挥投资关键作用', '3月规模以上工业企业营业收入增长0.6%', '商务部：积极优化贸易环境 畅通企业稳订单拓市场渠道', '经济大省再挑大梁 地方拼经济各显其能']","['中共中央政治局4月28日召开会议，分析研究当前经济形势和经济工作。中共中央总书记习近平主持会议。   会议认为，今年以来，在以习近平同志为核心的党中央坚强领导下，各地区各部门更好统筹国内国…', '一季度，全国新设民营企业203.9万户，同比增长10.7%。截至2023年3月底，全国登记在册民营企业数量超过4900万户，民营企业在企业总量中的占比达到92.3%。 这是记者27日从市场监…', '开放是国家繁荣发展的必由之路。习近平总书记指出：“中国的发展惠及世界，中国的发展离不开世界。”未来五年是全面建设社会主义现代化国家开局起步的关键时期。党的二十大报告提出了未来五年我国发展的主要…', '党的二十大报告提出了未来五年我国发展的主要目标任务，其中包括“社会主义市场经济体制更加完善”，并对构建高水平社会主义市场经济体制作出专门部署，明确了经济体制改革的新举措新要求。新征程上，我们要…', '国家统计局日前发布的经济运行情况显示：一季度，全国固定资产投资（不含农户）107282亿元，同比增长5.1%；扣除价格因素，同比增长7.1%，增速分别比上年全年和同期加快2.2个和4.5个百分…', '中工网北京4月27日电 （工人日报-中工网记者时斓娜）国家统计局今天发布的工业企业利润数据显示，3月，受宏观经济运行向好、市场需求恢复带动，工业生产稳步回升，企业利润降幅有所收窄。 根据统计，…', '4月27日，商务部新闻发言人束珏婷在商务部例行新闻发布会上表示：“当前，我国外贸形势依然复杂严峻，面临不少困难和挑战。商务部将按照党中央、国务院决策部署，坚持问题导向和目标导向，立足当前、着眼…', '截至4月27日，除福建外的全国30个省、自治区、直辖市公布了2023年一季度地区生产总值（ GDP）等重点经济指标。 \xa0  \xa0 证券 \xa0  \xa0时报记者统计发现，“粤苏鲁浙豫川”6个经济大省在今…']",173,0.0030145857469668
2023-02-06,"['各地支持措施加快落地生效——积极财政政策推动经济开好局', '稳定的预期是经济发展的“硬通货”', '李克强主持召开国务院全体会议 讨论《政府工作报告（征求意见稿）》']","['作为宏观调控的重要工具，财政政策在促进经济发展中作用突出。中央经济工作会议要求，积极的财政政策要加力提效。有关部门进行了一系列部署，各地聚焦保持支出强度、带动有效投资、推进助企纾困等方面，明确…', '预期是市场主体对未来的判断，将影响经济行为。预期决定市场主体接下来是否增加用工、增加投资，也决定了人们是否愿消费能消费敢消费，稳经济的关键在于稳预期。 进一步改善预期，有助于经济发展目标更好实…', '新华社北京2月3日电 2月3日，国务院总理李克强主持召开国务院第八次全体会议，讨论拟提请十四届全国人大一次会议审议的政府工作报告，决定将《政府工作报告（征求意见稿）》发往各省（区、市）和中央国…']",174,0.0030165090839513
2021-05-25,"['外交部：袁隆平院士不仅属于中国 也属于世界', '巩固拓展脱贫攻坚成果 全面实施乡村振兴战略', '过去10年人口增量前三城市基本落定 这座西北省城出人意料入围', '我国一季度宏观经济与财政政策分析报告：加快构建新形势下新发展格局', '工信部：前4月软件业业务收入同比增长25.0% 保持快速增长', '报告：前4个月39城新房价格同比涨幅超5%']","['外交部发言人赵立坚24日说，中国著名科学家、“共和国勋章”获得者、中国工程院院士袁隆平的逝世是中国和世界的巨大损失，他将永远为人们所缅怀和铭记。 连日来，联合国官方微博、粮农组织总干事、世界粮…', '5月24日，全国政协召开“巩固拓展脱贫攻坚成果 全面实施乡村振兴战略”专题协商会，现将部分发言摘编如下。 ——编  者   巩固拓展脱贫攻坚成果和乡村振兴有效衔接 全国政协常委  罗志军 为了…', '从目前已经公布的第七次人口普查主要数据来看，深圳和广州分别以增加714万和598万人成为过去10年新增人口最多的城市前两位。让人意想不到的是，排名第三的城市竟然是来自西北的西安。 近日，陕西省…', '2021年第一季度，中国宏观经济各项指标都走出了超出市场预期的增长曲线，成为引领和推动世界经济复苏的重要力量。在经济总体步入复苏阶段的大环境下，我国正在由适度的经济刺激转向居民、政府的资产负债…', '中国网财经5月24日讯 据工信部网站消息，1-4月，我国软件和信息技术服务业（以下简称软件业）延续稳定恢复态势，业务收入保持快速增长，利润总额增长趋缓，软件出口增长平稳。云服务、大数据服务等新…', '易居房地产研究院24日发布的百城房价报告显示，1-4月份，全国100个城市新建商品住宅成交均价为每平方米17634元，同比上涨13.6%。百城当中，有39个城市房价涨幅超过5%。 观察历史数…']",175,0.0030176857233713
2023-06-12,"['多项指数传递经济积极信号', '多地发文要求严控地方债务风险', '5月通胀在低位徘徊 “真实利率”可能维持高位', '我国物价运行整体平稳', '通胀数据显示需求仍不足，促消费重磅政策接连发布', '经济重新回到正常区间还需要时间和各方努力', '我国外贸面临风险，但韧性强劲']","['5月，中国快递发展指数同比提升37.8%，中国中小企业发展指数高于2022年同期水平；二季度以来，“挖掘机指数”表现活跃；6月第一周，工业价格有所企稳……近期，经济运行中出现了一些新变化和…', '原标题：约束融资平台 进行绩效评估考核 开展专项审计   多地发文要求严控地方债务风险   近期，湖南、广西，福建等地发文要求严控地方债务风险，具体措施包括约束融资平台、进行绩效评估考核，…', '6月9日，国债期货涨幅扩大，30年期主力合约最高涨0.49%，10年期主力合约最高涨0.3%。K线图拉出一个非常扎眼的长阳线。   国债期货从5月初开始调整，调整幅度并不大，现在又开始连日…', '国家统计局数据显示，今年5月份，全国居民消费价格指数（CPI）同比上涨0.2%，环比下降0.2%；工业生产者出厂价格指数（PPI）同比下降4.6%，环比下降0.9%。 5月份，消费需求继续恢…', '二季度以来，在积压需求集中释放后，需求不足成为核心问题，中国经济复苏步伐放缓。面对这一形势，宏观政策层面需及时加力应对，避免复苏势头出现中断。 国家统计局最新发布的5月份CPI同比上涨仅0.2…', '上半年很快就要过去。在疫情进入“乙类乙管”常态化防控阶段之后，第一个半年将交出一份怎样的经济答卷为人们所关注。 本月初，世界银行和经合组织相继发布最新报告，分别上调了2023年世界及主要经济体…', '日前海关总署公布了今年前5个月的外贸进出口数据，进出口总值16.77万亿元人民币，同比增长4.7%。这一增长总体是符合预期的，充分体现了我国外贸发展的韧性和较强的国际竞争力。 但如果细观其发展…']",176,0.0030180228748965
2022-02-09,"['李小鹏：积极扩大交通有效投资 服务扩大内需战略实施', '央行、银保监会：保障性租赁住房不纳入房贷集中度管理', '4部门联合发布《金融标准化“十四五”发展规划》 研究构建资本市场数据标准体系', '去年我国研发投入约2.79万亿元 基础研究经费比上年增长15.6%', '“网上年货节”展现消费新亮点', '中科院：今年经济增速5.5%左右 建议疫情防控有序不过度']","['2月8日，交通运输部部长李小鹏主持召开部务会，传达学习中央有关精神，听取关于扩大交通有效投资稳定经济增长有关情况的汇报，审议《交通运输部2022年立法计划》《公共交通企业信息公开规定》《交通运…', '2月8日，中国人民银行（以下简称“央行”）、中国银行保险监督管理委员会发布《关于保障性租赁住房有关贷款不纳入房地产贷款集中度管理的通知》（以下简称《通知》），明确保障性租赁住房项目有关贷款不纳…', '近日，中国人民银行会同市场监管总局、银保监会、证监会联合印发《金融标准化“十四五”发展规划》（以下简称《规划》）。《规划》明确“十四五”时期统筹推进金融标准化发展的指导思想、基本原则、主要目标…', '国家统计局日前公布数据显示：根据初步测算结果，2021年我国全社会研究与试验发展经费投入（以下简称“研发投入”）达27864亿元，比上年增长14.2%，增速比上年加快4.0个百分点，延续了“十…', '今年春节，很多消费者在网上置办年货、选购商品。“我平时工作比较繁忙，春节假期宅在家休息，买了一台投影仪，享受家庭影院的乐趣。”北京朝阳区居民曹连鸽说。春节期间，智能投影仪、无线吸尘器、扫地机器…', '最新一期的《中国科学院院刊》（2022年第1期）刊文预测，2022年中国经济发展和社会生活大概率将基本恢复正常，全年经济增速为5.5%左右。 该文同时建议，协调疫情科学防控与经济社会发展的关…']",177,0.0030186394659419
2022-09-07,"['工信部：十年来装备工业增加值年均增长8.2%', '8月出口增速意外回落，外需走弱是主因', '我国工业母机整体处于世界第二梯队 龙头企业有望迎来历史性突破', '围绕五类任务 国企改革补短板强弱项', '2022中国企业500强榜单发布—— “500强”营收总额首破百万亿元', '习近平主持召开中央全面深化改革委员会第二十七次会议强调 健全关键核心技术攻关新型举国体制 全面加强资源节约工作', '工信部：“十四五”时期推动万家企业开展5G全连接工厂建设']","['记者9月6日从工信部“大力发展高端装备制造业”主题新闻发布会上获悉，2012年至2021年，装备工业增加值年均增长8.2%，始终保持中高速。特别是今年以来克服疫情影响率先回升，拉动制造业较…', '海关总署周三公布数据称，以美元计，8月出口金额同比增长7.1%，增速较上月回落10.9个百分点，进口同比增长0.3%，较上月下降2个百分点，当月实现贸易顺差793.9亿美元。    进出口…', '9月6日，工业和信息化部举行“大力发展高端装备制造业”主题发布会。工业和信息化部装备工业一司司长王卫明在发布会上表示，装备制造业是国之重器，是实体经济的重要组成部分。2012-2021年，…', '本报北京9月6日电\xa0\xa0（记者刘志强）国务院国有企业改革领导小组办公室近日召开巩固深化国企改革三年行动、补短板强弱项专题推进会，提出下一步要重点围绕五大类任务补短板强弱项。   聚焦权责清晰…', '9月6日，中国企业联合会、中国企业家协会举行新闻发布会，公布了“2022中国企业500强”榜单。位列前三的企业是国家电网有限公司、中国石油天然气集团有限公司、中国石油化工集团有限公司。 营业收…', '新华社北京9月6日电 中共中央总书记、国家主席、中央军委主席、中央全面深化改革委员会主任习近平9月6日下午主持召开中央全面深化改革委员会第二十七次会议，审议通过了《关于健全社会主义市场经济条件…', '记者9月6日从工信部获悉，工信部组织编制的《5G全连接工厂建设指南》已印发，提出“十四五”时期，主要面向原材料、装备、消费品、电子等制造业各行业以及采矿、港口、电力等重点行业领域，推动万家企…']",178,0.0030256271308042
2023-06-20,"['前5个月地方财政收入两位数增长 为何收支依然紧平衡？', '多地密集部署稳增长 先进制造业投资迎强支撑', '多部门密集施策 全面激活农村内需潜力', '辩证看待宏观杠杆率上升', '对经济复苏要有信心更要多些耐心', '商务部：今年前五月我国企业承接服务外包合同额同比增长12.3%', '李强同德国工商界代表座谈交流']","['随着经济持续恢复以及去年低基数因素，今年以来地方财政收入总体呈现恢复性增长，但民生等刚性支出保持较快增长，地方财政收支矛盾仍然较大。   财政部最新数据显示，今年前5个月，全国地方一般公共…', '近期，不少地方出台了稳定和扩大制造业投资、推动制造业高质量发展的政策措施。制造业发展对于稳增长、稳就业具有重要意义。分析认为，当前一些地方财政状况吃紧，尤其是土地财政遇到挑战，将倒逼地方政…', '新能源汽车下乡、绿色建材下乡、鼓励投资设施农业……近期多部门密集施策，推动全面激活农村内需潜力。专家表示，与城市相比，农村基础设施和公共服务整体滞后，有海量需求和投资空间。   多款消费品…', '保持宏观杠杆率基本稳定，处理好经济发展与防范风险的关系，对于金融安全高效稳健运行具有重要意义。国家金融与发展实验室日前发布的报告显示，2023年一季度，中国宏观杠杆率为281.8%，较去年末上…', '5月份，我国主要经济指标增速有所回落，引发部分人士对经济复苏前景的担忧。从国内外情况看，在经济恢复过程中，一些指标的暂时性波动是正常现象。当前，我国经济运行总体延续恢复态势，回稳基础仍需巩固，…', '据商务部6月19日消息，2023年1-5月，我国企业承接服务外包合同额8159亿元人民币（币种下同），执行额5504亿元，同比分别增长12.3%和18.0%。 其中，承接离岸服务外包合同额4…', '新华社柏林6月19日电（记者刘畅 李超）当地时间6月19日下午，国务院总理李强在柏林同德国工商界代表座谈交流。西门子、大众、奔驰、宝马、舍弗勒、巴斯夫、科思创、瓦克化学、默克、思爱普、安联等德…']",179,0.0030324303757723
2023-03-21,"['推进我国利率市场化进程中的基准利率建设—刘义圣教授《利率市场化后我国基准利率问题研究》摘要及简评', '前2月全国一般公共预算支出40898亿元，同比增长7% 民生等重点领域支出得到有力保障', '宏观政策激发经营主体活力', '多套政策“组合拳”发力促经济稳中求进', '三张“晴雨表” 折射经济回升动能增强', '财政部：完善税费支持政策 着力纾解企业困难', '地方政府隐性债务化解路径明确 保持高压监管态势 加快融资平台分类转型', '平稳开局 我国外贸将发力“疏堵”']","['摘要 纵观改革开放以来的价格市场化改革，主要呈现出从产品市场到要素市场渐次推进的特征，产品市场的价格改革已经在20世纪90年代末基本完成，通过“价格闯关”结束了价格双轨制，但现阶段我国利率体系…', '财政部日前公布今年前两月财政收支情况。财政部有关负责人表示，1—2月累计，全国一般公共预算收入同比下降1.2%，主要是2021年末缓税收入在去年初入库，抬高了基数。扣除高基数等特殊因素影响后，…', '当前，在经济稳步复苏的同时，不少经营主体特别是中小微企业、个体工商户仍面临不少困难。今年《政府工作报告》对实施积极的财政政策和稳健的货币政策作出部署，提出了一系列针对性措施，激发经营主体活力，…', '近期，多家国际机构上调中国经济增速预期。经济合作与发展组织（OECD）将2023年中国经济增长预期上调至5.3%；投资银行高盛将中国全年GDP增速从5.5%上调至6%。 接受中国经济时报记者采…', '从近期公布的多个数据看，用电量、社会融资规模增量、物流业景气指数等经济“晴雨表”均呈现向好态势，折射出经济企稳回升的势头增强。 工业运行加快恢复 用电量是经济增长的“晴雨表”，也是反映经济走…', '3月20日，财政部发布《2022年中国财政政策执行情况报告》(简称《报告》)表示，2023年，财政部将增强财政宏观调控效能，突出做好稳增长、稳就业、稳物价工作，推动经济运行整体好转，实现质的有…', '近日，财政部先后发布《关于2022年中央和地方预算执行情况与2023年中央和地方预算草案的报告》(下称《预算报告》)和《2022年中国财政政策执行情况报告》(下称《执行报告》)，在回顾去年工作…', '面对全球通胀高企、主要经济体增长乏力的外部环境，我国外贸依然实现了平稳开局。3月20日，在国新办举行的“权威部门话开局”系列主题新闻发布会上，海关总署署长俞建华介绍说，今年1-2月我国外贸进出…']",180,0.0030359755946198
2023-03-17,"['2月70城房价出炉，55城新房价格环比上涨', '国资委圈定国企改革深化提升行动五大方向', '中共中央、国务院：组建中央金融委员会 不再保留国务院金融委', '我国出台15方面政策举措推动边（跨）境经济合作区高质量发展', '加快实现高水平科技自立自强', '巩固经济回升势头 宏观政策将协同发力', '国资委表示积极稳妥深化混合所有制改革 提升国有控股上市公司质量']","['根据国家统计局3月16日上午发布的最新数据，2月份，全国70个大中城市的商品住宅销售价格环比上涨城市个数正持续增加，各线城市商品住宅销售价格环比总体上涨，其中一线城市商品住宅销售价格同比上涨…', '国资委正在谋划中的国企改革深化提升行动备受各界瞩目。3月16日，国务院国资委党委在人民论坛发表署名文章《国企改革三年行动的经验总结与未来展望》，谈到了国企改革深化提升行动的五个重点方向，包…', '据新华社消息，近日，中共中央、国务院印发了《党和国家机构改革方案》。其中提出，组建中央金融委员会。加强党中央对金融工作的集中统一领导，负责金融稳定和发展的顶层设计、统筹协调、整体推进、督促…', '新华社北京3月16日电（记者谢希瑶）记者16日从商务部获悉，商务部等17部门近日印发通知，着力推动边（跨）境经济合作区高质量发展，优化顶层设计，促进改革系统集成、协同高效，明确了5类15方面政…', '新华社北京3月16日电 题：加快实现高水平科技自立自强——贯彻落实全国两会精神综述之二 新华社记者胡喆、张泉 “加快实现高水平科技自立自强，是推动高质量发展的必由之路。”3月5日，习近平总书记…', '从最新发布的经济数据看，随着政策效应逐步显现，当前经济出现企稳回升势头，但经济回升基础还不牢固。 专家表示，后续财政、货币  \xa0、产业等宏观政策应协同发力，巩固经济回升势头，为实现今年全年经济…', '3月16日，国务院国资委党委在人民论坛发表署名文章《国企改革  \xa0三年行动的经验总结与未来展望》指出，深入实施新一轮国企改革  \xa0深化提升行动，坚定不移推动国有资本和国有企业做强做优做大，在建…']",181,0.0030457409674422
2023-03-20,"['财政收入开局总体平稳 民生等重点领域支出得到保障', '中国经济开局整体呈现企稳回升态势', '宏观政策发力进行时 货币政策精准有力 传递稳增长信号', '31省份前2个月外贸数据：中部地区增速亮眼 21省份出口正增长', '促进高质量充分就业的三个着力点', '中国发展为世界注入“确定性”', '财政部表示：强化基础研究投入保障 提高原始创新能力']","['财政部发布统计数据显示，今年前2月，全国一般公共预算收入45642亿元，同比下降1.2%。这主要是2021年末缓税收入在去年初入库，抬高了基数。扣除高基数等特殊因素影响后，财政收入开局总体平稳…', '张德勇 中国社会科学院财经战略研究院研究员 \xa0   国家统计局日前发布的数据显示，今年1—2月份，在更好统筹疫情防控和经济社会发展的推动下，稳经济政策效果持续显现，多项经济指标明显改善…', '中国人民银行日前决定于3月27日降低金融机构存款准备金  \xa0率0.25个百分点(不含已执行5%存款准备金率  \xa0的金融机构)。本次下调后，金融机构加权平均存款准备金率约为7.6%。  业内人士…', '根据海关总署3月18日更新的数据，以美元计，中国2月进口达1970亿美元，同比增长4.2%，均终止了连续4个月下滑的势头。 虽然2月出口同比下滑1.3%，至2140亿美元，增速仍然处于负值，…', '就业是最基本的民生。促进高质量充分就业是践行以人民为中心发展思想的内在要求，也是增进民生福祉、提高人民生活品质的基本支撑。今年是贯彻落实党的二十大精神的开局之年，刚刚闭幕的全国两会确定了今年的…', '经济预期增长目标定为5%左右；更大力度吸引和利用外资；扩大市场准入，加大现代服务业领域开放力度；主动对照相关规则、规制、管理、标准，稳步扩大制度型开放……今年全国两会提出的一系列重要举措重要部…', '财政部副部长夏先德3月18日在全球财富管理论坛2023年会上表示，财政部门将完整、准确、全面贯彻新发展理念，引导资源配置和政策供给，向构建新发展格局聚焦用力，推动经济实现质的有效提升和量的合理…']",182,0.0030477501360359
